pear liqueur;98988;g,oz
cherry juice;93677;g,oz,cup
whole clove;1002011;piece,g,oz,teaspoon,tablespoon
slider buns;93646;piece,g,oz,serving
ajwain;99017;g,oz
fennel bulb;11957;head,piece,stalk,bulb,g,sprig,bunch,oz,cup
cream sherry;10214106;glass,piece,g,bottle,oz,teaspoon,fluid ounce,cup,tablespoon
amaro;99311;g,oz
dry vermouth;10099302;g,oz
fleur de sel;1022047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
ginger paste;93754;g,oz,teaspoon,tablespoon
bagel chips;99098;g,oz
goji berries;98863;g,oz,teaspoon,cup,tablespoon
sweet onion;11294;piece,slice,onion,g,oz,NLEA serving,teaspoon,cup,serving,tablespoon
fried onions;93709;container,can,package,g,oz,cup,tablespoon
white onion;10611282;small,large,tbsp chopped,ring,g,medium,oz,teaspoon,serving,tablespoon,piece,slice,cup
pimms;99323;g,oz,serving,shot
turkey necks;5179;pound,g,ounce,oz
carob powder;16055;g,oz,cup,tablespoon
langoustines;10015243;g,ounce,oz
lillet blanc;93786;g,oz,teaspoon,cup,tablespoon
puffed rice;8156;g,ounce,oz,cup
crusty roll;18349;piece,g,roll,ounce,oz
millet flour;20647;g,oz,cup,tablespoon
mango sorbet;10193691;scoop,g,oz,cup,serving
barley flour;20130;g,oz,cup
chablis;10014160;g,oz
orgeat syrup;99312;g,oz
fruit slices;10019106;g,oz
kelp noodles;99081;g,oz
mint chutney;98991;g,oz,tablespoon
ziti;11520420;square,package,piece,g,bag,ounce,box,sheet,nest,oz,cup,serving
madeira;10014106;glass,piece,g,bottle,oz,teaspoon,fluid ounce,cup,tablespoon
turkey broth;1016194;quart,can,g,tin,oz,teaspoon,cup,tablespoon
liquid smoke;93627;g,oz,teaspoon,cup,tablespoon
quinoa flour;93773;g,oz,teaspoon,cup,tablespoon
cheese curds;98921;package,g,bag,oz,cup
liquid honey;10419296;g,jar,oz,packet,teaspoon,cup,serving,tablespoon
almond flour;10093740;g,oz,cup,tablespoon
lobster meat;10115147;g,oz
quark;93676;g,oz,cup,tablespoon
almond paste;12071;g,ounce,oz,teaspoon,cup,tablespoon
rice noodles;20133;package,g,bag,ounce,box,oz,serving
chicken feet;5335;pound,piece,g,ounce,oz
agave;19912;g,oz,teaspoon,cup,serving,tablespoon
toast;18070;slice thin,piece,slice,g,ounce,oz,cup
chili beans;43112;can,g,tin,oz,cup,serving
round steak;23617;pound,piece,g,ounce,oz,serving
winged bean;11599;g,oz
peach sorbet;10293691;scoop,g,oz,cup,serving
smoked trout;15214;piece,g,ounce,fillet,oz,serving
amchoor;98964;g,oz,teaspoon,tablespoon
carrot juice;11655;g,oz,fluid ounce,cup,serving
sugar apple;9321;piece,fruit,g,oz,cup
guava nectar;9435;g,oz,cup
dried apples;9011;ring,g,oz,cup
chicken base;6080;piece,g,cube,oz,packet,teaspoon,tablespoon
dried shrimp;10093657;g,bag,oz
purple plum;9279;piece,fruit,g,oz,NLEA serving,cup
gooseberries;9107;g,oz,cup
dry couscous;10120028;g,oz,cup,serving
au jus;6996;g,oz,cup
burdock root;11104;root,g,oz,cup
bell pepper;10211821;small,large,piece,ring,g,medium,oz,cup,serving,tablespoon
butterscotch;19085;cup chip,g,ounce,oz,teaspoon,cup,tablespoon
adzuki beans;16002;g,oz,cup,serving
fish fillets;10115261;g,oz
lemon sorbet;10093691;scoop,g,oz,cup,serving
chaat masala;10393663;g,oz,teaspoon,cup,serving,tablespoon
red currants;9084;g,oz,cup
crusty bread;10018029;slice,g,loaf,oz,baguette
napa cabbage;11119;head,piece,leave,g,oz,cup
cooked rice;10220445;g,oz,cup,serving
tomato juice;11886;g,oz,fluid ounce,cup
simple syrup;90480;g,oz,teaspoon,cup,tablespoon
pomegranate;1009286;piece,g,oz
muscovy duck;1005139;unit,piece,duck,g,oz,cup,serving
stock powder;1016075;g,cube,oz,packet,teaspoon,tablespoon
marsala;14057;glass,g,oz,fluid ounce,cup,tablespoon
white pepper;2032;pinch,g,oz,teaspoon,cup,serving,tablespoon
tomato paste;11887;can,g,tin,oz,teaspoon,cup,tablespoon
wondra flour;93739;g,oz,cup
veal cutlet;17094;pound,piece,g,ounce,oz
whole turkey;5165;piece,slice,bird,g,ounce,oz,cup,serving
niger seed;99148;g,oz
canned beets;11609;can,piece,g,oz,cup slice
durian;9422;fruit,g,oz,cup
tartar sauce;27049;g,oz,teaspoon,cup,tablespoon
striped bass;10115004;piece,g,ounce,fillet,oz,serving
pesto;93698;can,g,tin,jar,oz,teaspoon,cup,dollop,serving,tablespoon
ginseng root;99130;g,oz
flank steak;23657;steak,piece,g,oz,serving
comte;1001023;slice,g,oz,cup,serving
ground thyme;1032042;pinch,g,oz,teaspoon,tablespoon
turkey bacon;42130;package,piece,slice,g,ounce,oz,cup,serving
pearl millet;99151;g,oz
hazelnut oil;4532;g,oz,teaspoon,cup,tablespoon
fresh chives;11156;handful,tbsp chopped,g,oz,teaspoon,serving,tablespoon,piece,stalk,sprig,bunch,tsp chopped,cup
fresh nutmeg;1002025;pinch,piece,g,oz,dash,teaspoon,serving,tablespoon
celery seed;2007;g,oz,teaspoon,cup,tablespoon
lemon wedge;1029150;piece,g,oz
wheat flakes;8028;g,oz,cup,serving
pork roast;10010225;pound,piece,g,oz,roast
cooked grits;8164;g,oz,cup,serving
dessert wine;10014057;glass,g,oz,fluid ounce,cup,tablespoon
soybean oil;1004669;quart,gallon,spoonful,g,oz,teaspoon,cup,serving,tablespoon
stuffing mix;18081;package,g,ounce,oz
tater tots;11398;piece,g,bag,oz,cup
canola oil;1014582;quart,gallon,g,oz,teaspoon,cup,serving,tablespoon
whole rabbit;17180;pound,piece,g,ounce,oz,serving
red snapper;15101;steak,piece,g,ounce,fillet,oz,serving
tomato sauce;11549;can,g,tin,jar,oz,cup,serving,tablespoon
dried chives;11615;g,oz,cup,tablespoon
turkey stock;1006172;g,oz
sapote;9314;piece,g,oz
dill pickles;10011937;small,spear,large,piece,slice,g,jar,oz,cup,serving
seitan;93654;package,piece,g,oz,cup,serving
baking mix;18010;g,ounce,oz,cup,serving
garlic paste;10111215;g,oz,teaspoon,tablespoon
elk sausage;10017338;g,oz
cookies;10118192;package,cookie,piece,g,bag,ounce,box,oz,serving
cream cheese;1017;cubic inch,package,g,ounce,oz,cup,tablespoon
basmati rice;10020444;g,oz,cup,serving
butter beans;10116072;can,g,oz,cup,serving,tablespoon
soba noodles;20114;package,g,bag,ounce,box,oz,serving
potato bread;18971;slice,g,loaf,oz
potato roll;93705;piece,g,oz
sour cream;1056;container,tub,carton,g,oz,teaspoon,cup,serving,tablespoon
beef brisket;13023;pound,steak,piece,g,brisket,ounce,oz,serving
blueberries;9050;berrie,handful,piece,g,oz,cup,serving
french bread;18029;piece,slice,g,ounce,loaf,oz,baguette
banana bread;18019;piece,slice,g,ounce,loaf,oz,individual loaf,serving
malt vinegar;1002053;g,oz,teaspoon,cup,serving,tablespoon
black pepper;1002030;pinch,g,oz,dash,teaspoon,serving,tablespoon
candied nuts;10093785;g,oz,cup,serving
wine vinegar;2068;g,oz,teaspoon,cup,serving,tablespoon
guava shells;98984;g,oz
falsa;99127;g,oz
scallops;10015172;piece,g,ounce,oz
acorn squash;11482;squash,piece,g,oz,cup
longan;9172;g,oz
pastry cream;10019170;g,oz,cup,serving
bison;10017149;piece,g,oz,cup,serving
green grapes;1019132;handful,piece,g,bag,bunch,grape,oz,NLEA serving,cup
cacao powder;19165;g,oz,teaspoon,cup,serving,tablespoon
aji amarillo;10311819;piece,g,oz
greek olives;1019195;can,handful,olive,piece,g,tin,jar,oz,cup,serving,tablespoon
liver cheese;98920;g,oz
matzo meal;18217;g,matzo,ounce,box,oz,cup,tablespoon
jasmine rice;10120444;g,oz,cup,serving
venison ribs;93643;rack,piece,g,oz,serving
black quinoa;10020035;g,oz,cup,serving
lamb cutlets;17239;pound,piece,g,ounce,oz,serving
cooked spelt;20141;g,oz,cup,serving
double cream;1011053;quart,g,oz,teaspoon,fluid ounce,cup,serving,tablespoon
elderberries;9088;g,oz,cup
banana chips;19400;g,ounce,oz,cup,serving
fennel seeds;2018;g,oz,teaspoon,cup,tablespoon
texas toast;98915;package,piece,slice,g,box,oz,serving
ridge gourd;99162;g,oz
pear nectar;9262;g,oz,fluid ounce,cup
rum extract;12211111;g,oz,teaspoon,tablespoon
mini bagel;10018408;piece,g,oz
beef shank;13227;pound,piece,g,ounce,oz
raspberries;9302;container,package,piece,g,raspberrie,pint,oz,cup,serving
pork shank;10018;g,oz,roast
file powder;11311111;pinch,g,oz,dash,teaspoon,tablespoon
pita;18413;pita,piece,g,ounce,oz,serving
runny honey;10219296;g,jar,oz,packet,teaspoon,cup,serving,tablespoon
banana;9040;small,large,piece,slice,g,extra small,medium,oz,extra large,NLEA serving,cup,cup mashed
guinea fowl;5151;unit,piece,g,guinea,oz,serving
lamb shanks;17009;pound,piece,g,ounce,oz,serving
fruit juice;1029016;g,drink box,oz,teaspoon,bottle NFS,fluid ounce,cup,serving,tablespoon
garlic salt;1062047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
beef liver;13325;liver,piece,slice,g,oz,serving
clear honey;10119296;g,jar,oz,packet,teaspoon,cup,serving,tablespoon
black plum;9279;piece,fruit,g,oz,NLEA serving,cup
coarse salt;1002047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
lollo rosso;11257;head,cup shredded,leave,g,leaf inner,oz,NLEA serving,leaf outer,cup
raw cashews;12087;handful,piece,g,ounce,oz,cup,serving,tablespoon
canned tuna;10115121;can,piece,g,tin,ounce,oz,cup,serving
sword beans;99172;g,oz
celeriac;11141;piece,g,oz,cup
xanthan gum;93626;g,oz,teaspoon,tablespoon
mint;2064;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
truffle oil;1024053;spoonful,g,oz,teaspoon,cup,serving,tablespoon
anise;2002;piece,g,oz,teaspoon,tablespoon
ground sage;1012038;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
andes mints;98917;g,oz
maca;99079;g,oz,teaspoon,tablespoon
shiraz;14100;g,oz,fluid ounce
adobo sauce;6979;g,oz,teaspoon,cup,tablespoon
ghee;93632;g,oz,teaspoon,cup,tablespoon
blue cheese;1004;tub,cubic inch,package,g,ounce,oz,teaspoon,cup,serving,tablespoon
brie;1006;cubic inch,package,round,piece,slice,g,ounce,oz,teaspoon,cup,serving,tablespoon
guava juice;93678;g,oz,cup
maple sugar;19340;piece,g,ounce,oz,teaspoon
cantaloupe;9181;small,large,piece,g,wedge,medium,oz,melon,NLEA serving,cup
ripe olives;9195;can,handful,olive,piece,g,tin,jar,oz,cup,serving,tablespoon
gala apple;1109003;small,large,piece,slice,g,extra small,medium,oz,cup slice,NLEA serving,cup,serving
feta cheese;1019;cubic inch,package,handful,g,wedge,ounce,block,oz,cup,serving,tablespoon
edam cheese;1018;package,g,ounce,oz
clear glaze;99274;g,oz
spaghettini;12520420;package,g,bag,box,oz,serving
turkey leg;5193;unit,piece,g,oz,leg,serving
dried thyme;2042;pinch,g,oz,teaspoon,tablespoon
tagliatelle;10220409;package,g,box,oz,serving
spice paste;10293605;g,oz
brazil nuts;93710;piece,g,oz,cup,serving
onion roll;99061;piece,g,oz,serving
soured milk;1001077;quart,g,oz,teaspoon,fluid ounce,cup,serving,tablespoon
neem leaves;99146;g,oz
rye berries;99136;g,oz
red lentils;10016069;can,g,oz,cup,serving,tablespoon
celery salt;1052047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
egg whites;1124;large,piece,g,oz,cup
ginger;11216;piece,slice,g,inch,oz,cup slice,teaspoon,cup,serving,tablespoon
lemon sugar;10119335;pinch,spoonful,g,serving packet,oz,dash,teaspoon,cup,serving,tablespoon
biscuit mix;18010;g,ounce,oz,cup,serving
chili paste;6973;g,oz,teaspoon,cup,tablespoon
tonic water;14155;can or bottle,g,bottle,oz,fluid ounce
citric acid;93789;g,oz,teaspoon,tablespoon
beef hearts;13321;piece,g,ounce,oz
dried herbs;1022042;pinch,g,oz,teaspoon,tablespoon
fresh pasta;20093;g,ounce,sheet,oz
kelp flakes;93717;g,oz,teaspoon,cup,tablespoon
fresh yeast;18374;cake,g,oz
cooking oil;4582;quart,gallon,g,oz,teaspoon,cup,serving,tablespoon
grapefruit;9112;small,cup section,large,piece,fruit,g,medium,oz,NLEA serving
ground pork;10219;g,ounce,oz,cup,serving
yacon syrup;93806;g,oz,teaspoon,cup,tablespoon
canned peas;11306;can,g,oz,cup,serving
pancake mix;18292;g,ounce,pancake,oz,cup,tablespoon
ponzu sauce;93729;g,oz,teaspoon,tablespoon
rooibos;10114355;g,oz
skate wings;93835;g,oz
lotus root;11254;piece,slice,root,g,oz
cedar plank;11911111;g,oz
eggbeaters;93833;g,oz,cup,tablespoon
pigeon peas;16102;g,oz,cup,serving
avocado oil;4581;g,oz,teaspoon,cup,tablespoon
starch;10020027;g,oz,teaspoon,cup,tablespoon
neem fruit;99145;g,oz
veal shank;17276;pound,piece,g,ounce,oz,serving
curry paste;93605;g,oz,teaspoon,serving,tablespoon
pinto beans;16043;g,oz,cup,serving,tablespoon
lychee;9164;piece,g,oz,cup,serving
tart apple;1029003;small,large,piece,slice,g,extra small,medium,oz,cup slice,NLEA serving,cup,serving
yeast water;14511111;g,oz
brown sugar;19334;cup unpacked,tsp brownulated,tsp packed,tsp unpacked,cup packed,g,oz,teaspoon,cup,serving,tablespoon
cauliflower;11135;small,large,g,head large,small head,medium,oz,floret,cup chopped,head,floweret,piece,medium head,large head,head medium,head small,cup
buttermilk;1230;g,oz,teaspoon,cup,tablespoon
tart shells;98852;package,piece,shell,g,box,oz
horseradish;1002055;g,oz,teaspoon,cup,tablespoon
canned fish;15048;can,cubic inch,piece,g,tin,ounce,jar,oz,cup,serving
leg of lamb;17013;pound,piece,g,ounce,oz,serving
whole goose;93714;piece,g,oz
wensleydale;93667;slice,g,oz,cup,serving
hemp seeds;93602;g,oz,teaspoon,cup,serving,tablespoon
lemon basil;1002044;cup leave,handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
tonka beans;14311111;g,oz
katsu sauce;98997;g,oz,tablespoon
spelt flour;93823;g,oz,teaspoon,cup,tablespoon
grape jelly;10519297;g,oz,packet,teaspoon,cup,serving,tablespoon
apricot jam;19719;g,oz,packet,teaspoon,serving,tablespoon
sugar cubes;10419335;piece,g,oz
jobs tears;99115;g,oz
veal liver;17202;pound,piece,slice,g,ounce,oz,serving
cooked ziti;11520421;square,package,piece,g,bag,ounce,box,sheet,nest,oz,cup,serving
wasabi peas;93719;g,oz,cup
bread cubes;10018064;g,oz,cup
snake gourd;99163;g,oz
orange peel;9216;strip,piece,slice,g,oz,teaspoon,cup,serving,tablespoon
silken tofu;16161;slice,g,oz
apple cider;1009016;g,drink box,oz,teaspoon,bottle NFS,fluid ounce,cup,serving,tablespoon
ground lamb;17224;g,ounce,oz,cup,serving
corn starch;20027;g,oz,teaspoon,cup,tablespoon
mung beans;16080;g,oz,cup,serving,tablespoon
dried pears;9259;half,halve,g,oz,cup
nut butter;12195;g,oz,teaspoon,cup,tablespoon
turkey meat;5167;slice,bird,g,ounce,oz,cup,serving
lime leaves;93633;piece,g,oz
white beans;10516050;can,g,tin,oz,cup,serving
rose apple;9312;g,oz
crispbread;18216;crispbread,cracker,wafer,g,ounce,oz,cup
spiny gourd;99170;g,oz
prunes;9291;piece,prune,g,oz,cup
tengra;99175;g,oz
canned corn;11177;cup drained,can drained,g,oz
short pasta;20499;package,g,bag,ounce,box,oz,cup,serving
boston butt;10084;steak,piece,g,raw pr g,oz,serving
candy cane;93759;package,piece,g,box,oz,cup,tablespoon
soppressata;1007071;piece,slice,g,oz,cup,serving
carob chips;19071;bar,g,bag,ounce,oz,cup,tablespoon
skirt steak;23167;steak,piece,g,oz,serving
sherry;10214106;glass,piece,g,bottle,oz,teaspoon,fluid ounce,cup,tablespoon
wheat flour;20081;g,oz,teaspoon,cup,serving,tablespoon
dried beans;10116032;g,oz,cup,serving,tablespoon
khesari dal;99138;g,oz
chili sauce;6972;g,oz,packet,teaspoon,cup,serving,tablespoon
country ham;10110151;thin slice,piece,slice,g,ounce,oz,cup,serving
ginger ale;14136;can or bottle,g,oz,fluid ounce,cup
baby shrimp;10315149;piece,g,oz
ribbon fish;99161;g,oz
corned beef;13346;can,pound,piece,g,brisket,tin,ounce,oz,cup,serving
kosher salt;1082047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
beet greens;11086;leave,g,oz,cup
pizza sauce;11549;can,g,tin,jar,oz,cup,serving,tablespoon
ginger beer;10014136;can or bottle,g,oz,fluid ounce,cup
steak sauce;27048;g,oz,Tbsp,teaspoon,cup,tablespoon
lime wedge;1029159;piece,g,oz
edible gold;12611111;g,oz
tomato soup;6159;can,g,oz,cup
white bread;18069;slice thin,handful,piece,slice,g,ounce,loaf,oz,cup
chex cereal;8082;g,oz,cup,serving
ground veal;17142;g,ounce,oz,cup,serving
grape juice;9135;g,oz,fluid ounce,cup
sticky rice;10120054;g,oz,cup,serving
popcorn;19034;mini bag,g,snack size bag,bag,ounce,snack bag,oz,cup
petite peas;11304;can,package,g,tin,bag,box,oz,teaspoon,cup,serving,tablespoon
baked beans;16009;can,piece,g,tin,oz,cup,serving
whiskey;14052;g,oz,teaspoon,fluid ounce,cup,tablespoon
duck liver;5143;unit,liver,g,oz
spice drops;19106;spice stick,gumdrop,gummy dinosaur,gummy worm,g,jelly ring,gummy fish,oz,cup gumdrop,gummy bear,spice drop
brown gravy;6998;can,g,oz,cup
elderflower;11211111;g,oz
moscato;14140;g,oz,fluid ounce
alum;10118369;sachet,pinch,envelope,g,oz,packet,teaspoon,tablespoon
cooked pork;10073;g,ounce,oz,cup
corn cereal;8020;g,oz,cup,serving
bombay duck;99104;g,oz
lemon thyme;1002049;pinch,piece,stalk,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
clementine;9433;piece,fruit,g,oz,serving
irish cream;93764;g,oz,cup,shot,tablespoon
swiss chard;11147;head,handful,piece,stalk,leave,g,bunch,oz,cup,serving,stem
coconut rum;99317;g,oz,serving,shot
goose liver;5150;unit,liver,piece,g,oz,serving
frozen corn;11913;ear,g,oz,cup kernel
mustard oil;4583;g,oz,teaspoon,cup,tablespoon
kiwi;9148;piece,fruit,g,oz,NLEA serving,cup,serving
green pesto;93698;can,g,tin,jar,oz,teaspoon,cup,dollop,serving,tablespoon
whole duck;5139;unit,piece,duck,g,oz,cup,serving
basil pesto;93698;can,g,tin,jar,oz,teaspoon,cup,dollop,serving,tablespoon
sponge cake;10018133;piece,slice,g,ounce,sheet,oz
taro leaves;11520;piece,leave,g,oz,cup
cranberries;9078;g,bag,oz,cup
light cream;1052;g,oz,cup,tablespoon
lime slice;1019159;piece,g,oz
lemon grass;11972;piece,stalk,g,stick,inch,oz,teaspoon,cup,tablespoon
fava beans;16053;g,oz,cup,serving
poppy seeds;2033;g,oz,teaspoon,cup,serving,tablespoon
pork liver;10110;g,ounce,oz
goat milk;1106;quart,g,oz,fluid ounce,cup
wax chilies;98910;g,oz
egg noodles;20409;package,g,bag,block,box,sheet,nest,oz,cup,serving
soy pudding;93700;piece,g,oz,cup,serving
rock shrimp;10515149;piece,g,oz
red mullet;15055;piece,g,ounce,fillet,oz,serving
apple juice;9016;g,drink box,oz,teaspoon,bottle NFS,fluid ounce,cup,serving,tablespoon
pearl sugar;99218;g,oz,teaspoon,tablespoon
cashews;12087;handful,piece,g,ounce,oz,cup,serving,tablespoon
sprouts;11001;handful,g,oz,cup,tablespoon
jelly beans;19108;small,large,g,oz,cup
ground mace;2022;g,oz,dash,teaspoon,tablespoon
fresh fruit;9431;piece,g,oz,cup,serving
sago;99164;g,oz
sage;99226;handful,piece,leave,g,sprig,bunch,oz,cup,serving
dried sage;2038;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
flatbread;10018413;piece,g,oz,serving
salt;2047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
irish moss;11444;g,oz,tablespoon
caerphilly;93667;slice,g,oz,cup,serving
croissant;18239;mini,piece,g,croissant,ounce,oz,serving
white wine;14106;glass,piece,g,bottle,oz,teaspoon,fluid ounce,cup,tablespoon
bael fruit;99097;g,oz
tortellini;93727;container,package,g,bag,box,oz,packet,cup,serving
white corn;11901;ear,g,cup cut,oz,cup,serving
candy corn;93637;piece,g,bag,oz,cup,serving
buckwheat;20008;g,oz,cup
pea shoots;98945;g,oz
acai juice;98896;g,oz,teaspoon,cup,serving,tablespoon
lamb liver;17199;piece,g,ounce,oz,serving
rice flour;20061;g,oz,teaspoon,cup,tablespoon
cornbread;18023;piece,g,ounce,oz,muffin,serving
egg yolk;1125;large,piece,g,oz,cup
pepsi;10014400;can,g,tin,oz,fluid ounce,cup
pork belly;10005;pound,piece,slice,g,ounce,oz
sushi rice;10220054;g,oz,cup,serving
pear juice;43408;g,drink box,oz,teaspoon,bottle NFS,fluid ounce,cup,serving,tablespoon
mayonnaise;4025;g,oz,packet,teaspoon,cup,serving,tablespoon
pecans;12142;can,half,package,halve,piece,g,tin,ounce,oz,teaspoon,cup,tablespoon
smoked ham;7216;slice,g,oz,cup,serving
pinot noir;14099;g,oz,fluid ounce,cup
fuji apple;1049003;small,large,piece,slice,g,extra small,medium,oz,cup slice,NLEA serving,cup,serving
erythritol;98887;g,oz,teaspoon,cup,tablespoon
chardonnay;14160;g,oz,fluid ounce,cup
milk;1077;quart,g,oz,teaspoon,fluid ounce,cup,serving,tablespoon
moth bean;99144;g,oz
elk steak;10035177;g,oz
beef bone;11611111;piece,g,oz
light beer;14006;can,gallon,can or bottle,g,bottle,oz,teaspoon,fluid ounce,cup,tablespoon
pound cake;18133;piece,slice,g,ounce,sheet,oz
flaxseed;10012220;g,oz,teaspoon,cup,tablespoon
vegetable;11583;can,package,g,bag,box,oz,pack,cup,serving
veal stock;1006170;g,oz,cup
peanuts;16091;handful,g,ounce,oz,cup,tablespoon
yuzu;93702;piece,g,oz
black rice;10020036;g,oz,cup,serving
muskmelon;98936;g,oz
whitebait;93805;quart,g,oz
table salt;2047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
egg;1123;small,jumbo,large,piece,g,medium,oz,extra large,dozen,cup,serving
white rice;10220444;g,oz,cup,serving
pork stock;1016170;g,oz,cup
roast beef;93713;slice,g,oz,serving
dry sherry;10114106;glass,piece,g,bottle,oz,teaspoon,fluid ounce,cup,tablespoon
ham hock;93669;piece,g,oz,serving
onion salt;1072047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
quail eggs;1140;egg,piece,g,oz,dozen
nonpareils;93645;g,oz,teaspoon,cup,serving,tablespoon
tea bag;10111111;piece,g,oz
black bass;15003;g,ounce,fillet,oz
artichoke;11007;can,piece,g,tin,artichoke,box,jar,oz
plum sauce;6151;g,oz,cup,tablespoon
spare ribs;10088;rack,piece,g,ounce,oz,serving
hummus;16158;g,oz,cup,serving,tablespoon
lemon sole;10015028;steak,piece,g,ounce,fillet,oz,serving
red grapes;9132;handful,piece,g,bag,bunch,grape,oz,NLEA serving,cup
mint jelly;93683;g,oz,cup,serving,tablespoon
lamb stock;10098844;g,oz,cup,tablespoon
turkey fat;4575;g,oz,teaspoon,cup,tablespoon
lamb bones;12911111;g,oz
demi glace;93612;g,oz
cuttlefish;15163;g,ounce,oz
fresh peas;11304;can,package,g,tin,bag,box,oz,teaspoon,cup,serving,tablespoon
triple sec;14534;g,oz,teaspoon,fluid ounce,cup,serving,shot,tablespoon
light rum;99320;g,oz,serving,shot,tablespoon
cherry jam;10619297;g,oz,packet,teaspoon,cup,serving,tablespoon
corn chips;19003;package,g,bag,ounce,oz,cup,serving
cheese dip;1188;g,oz,tablespoon
jackfruit;9144;g,oz,cup
pineapple;9266;piece,slice,fruit,g,oz,cup,serving
wheat germ;20078;g,oz,teaspoon,cup,serving,tablespoon
ham steak;10149;piece,slice,g,ounce,oz,serving
navy beans;16038;g,oz,cup,serving
areca nut;99096;g,oz
green peas;11304;can,package,g,tin,bag,box,oz,teaspoon,cup,serving,tablespoon
soy sauce;16124;g,oz,teaspoon,cup,serving,tablespoon
snow peas;11300;g,pea pod,oz,cup,serving
gem squash;10111641;piece,g,oz
dried figs;9094;fig,piece,g,oz,cup
cassava;11134;piece,root,g,oz,cup,serving
cookie mix;98856;package,pouch,g,bag,box,pouche,oz,packet,cup,tablespoon
orzo;10920420;package,g,bag,box,oz,cup,serving
beef jerky;19002;piece,g,ounce,oz
fresh figs;9089;small,large,piece,g,medium,oz,serving
veal chops;17104;piece,g,chop,ounce,oz,serving
boiled ham;7214;piece,slice,g,oz,cup,serving
starfruit;9060;small,large,piece,g,medium,oz,cup
lamb chop;17305;piece,g,ounce,oz,serving
gherkins;11941;small,spear,large,slice,g,medium,oz,cup
couverture;99277;g,oz
light tuna;15184;can,piece,g,tin,ounce,jar,oz,teaspoon,cup,serving,tablespoon
panela;10099002;g,oz
pork broth;1006194;quart,can,g,tin,oz,teaspoon,cup,tablespoon
bay leaves;2004;piece,leave,g,oz,teaspoon,tablespoon
sobrasada;98992;g,oz
pita chips;25037;package,piece,g,bag,oz,cup,serving
limonia;99140;g,oz
mango pulp;93688;can,g,tin,oz,cup
maui onion;11294;piece,slice,onion,g,oz,NLEA serving,teaspoon,cup,serving,tablespoon
bacon bits;43212;g,oz,tablespoon
breadfruit;9059;fruit,g,oz,cup
beet;11080;small,large,g,medium,oz,serving,can,piece,slice,tin,bunch,beet,cup
baby leeks;10011246;piece,g,oz
veal bone;13811111;g,oz
beef gravy;6997;g,oz,cup
walnut oil;4528;g,oz,teaspoon,cup,serving,tablespoon
pork bone;11811111;piece,g,oz
beef cubes;10023618;package,g,oz,cup,serving
tomatillos;11954;piece,g,medium,oz,cup,serving
sauerkraut;11439;can,g,bag,jar,oz,cup
fish;10115261;g,oz
rose water;10411111;g,oz,splash,teaspoon,cup,tablespoon
shark;15095;g,ounce,oz
mulberries;9190;container,piece,fruit,g,pint,oz,cup
lemon peel;9156;strip,piece,g,oz,teaspoon,cup,serving,tablespoon
chia seeds;12006;g,ounce,oz,teaspoon,cup,serving,tablespoon
wheat beer;10214003;can,gallon,can or bottle,g,bottle,oz,teaspoon,fluid ounce,cup,tablespoon
eggplant;11209;piece,slice,g,oz,eggplant,cup
long pasta;12620420;package,g,bag,box,oz,serving
fettuccine;10020409;package,g,bag,box,oz,serving
beef broth;6008;g,cube,oz,cup
boquerones;15001;can,piece,filet,g,tin,ounce,fillet,oz,teaspoon,serving
mangosteen;93661;piece,g,oz,cup,serving
steak;23232;steak,piece,g,oz,serving
beef stock;6170;g,oz,cup
broccolini;98840;stalk,g,bunch,oz
lima beans;16072;can,g,oz,cup,serving,tablespoon
spring mix;10021052;package,handful,g,bag,bunch,oz,cup,serving
knackwurst;7038;package,piece,g,link,ounce,oz,serving
cocoa nibs;98846;g,oz,teaspoon,cup,serving,tablespoon
corn syrup;19350;g,oz,teaspoon,cup,tablespoon
cream soda;14130;can or bottle,g,oz,fluid ounce
naan;93723;piece,slice,g,oz,serving
rice cakes;19816;piece,cake,g,oz
dill seed;2016;g,oz,teaspoon,tablespoon
icing;10019230;container,tube,package,g,oz,cup,serving
swordfish;15110;steak,piece,g,ounce,fillet,oz,serving
soy cheese;93701;slice,g,oz,cup,tablespoon
star apple;99171;g,oz
shortening;4615;g,oz,cup,tablespoon
grits;8160;g,oz,cup,serving,tablespoon
candlenuts;98958;g,oz
lemon balm;1012064;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
weisswurst;93664;piece,g,link,oz,serving
prosciutto;10010123;strip,piece,slice,g,oz,serving
